2.070000	0.274689
2.085000	0.251495
2.100000	0.227417
2.115000	0.031403
2.130000	0.009735
2.145000	0.008545
2.160000	0.004913
2.175000	0.065796
2.190000	0.068329
2.205000	0.017303
2.220000	0.019073
2.235000	0.005463
2.250000	0.003174
2.265000	0.003174
2.280000	0.052063
2.295000	0.049561
2.310000	0.014587
2.325000	0.170715
2.340000	0.316589
2.355000	0.331757
2.370000	0.344604
2.385000	0.314575
2.400000	0.274384
2.415000	0.286926
2.430000	0.276917
2.445000	0.265686
2.460000	0.091339
2.475000	0.032501
2.490000	0.036224
2.505000	0.033722
2.520000	0.037354
2.535000	0.009735
2.550000	0.003906
2.565000	0.003265
2.580000	0.010712
2.595000	0.042847
2.610000	0.016754
2.625000	0.014252
2.640000	0.008545
2.655000	0.004242
2.670000	0.004547
2.685000	0.002838
2.700000	0.003265
2.715000	0.007324
2.730000	0.003784
2.745000	0.002472
2.760000	0.001831
2.775000	0.002716
2.790000	0.002716
2.805000	0.003174
2.820000	0.004547
2.835000	0.012268
2.850000	0.032196
2.865000	0.112640
2.880000	0.149353
2.895000	0.235992
2.910000	0.251617
2.925000	0.284912
2.940000	0.307983
2.955000	0.336609
2.970000	0.357391
2.985000	0.268219
3.000000	0.047638
3.015000	0.008636
3.030000	0.008087
3.045000	0.007416
3.060000	0.005707
3.075000	0.006012
3.090000	0.004242
3.105000	0.003265
3.120000	0.003357
3.135000	0.003021
3.150000	0.002258
3.165000	0.002167
3.180000	0.002380
3.195000	0.055695
3.210000	0.214813
3.225000	0.372223
3.240000	0.430939
3.255000	0.454102
3.270000	0.454254
3.285000	0.430237
3.300000	0.377716
3.315000	0.333649
3.330000	0.299347
3.345000	0.274597
3.360000	0.233704
3.375000	0.211609
3.390000	0.112946
3.405000	0.056213
3.420000	0.021301
3.435000	0.016663
3.450000	0.011047
3.465000	0.011261
3.480000	0.011810
3.495000	0.018524
3.510000	0.200592
3.525000	0.177979
3.540000	0.322968
3.555000	0.368134
3.570000	0.422363
3.585000	0.473907
3.600000	0.477325
3.615000	0.297028
3.630000	0.058136
3.645000	0.015045
3.660000	0.009949
3.675000	0.008179
3.690000	0.006561
3.705000	0.006104
3.720000	0.007629
3.735000	0.003906
3.750000	0.003784
3.765000	0.002625
3.780000	0.093262
3.795000	0.423584
3.810000	0.471832
3.825000	0.492737
3.840000	0.454803
3.855000	0.430603
3.870000	0.457520
3.885000	0.321014
3.900000	0.258881
3.915000	0.199036
3.930000	0.177612
3.945000	0.111969
3.960000	0.048553
3.975000	0.034821
3.990000	0.017426
4.005000	0.011719
4.020000	0.009949
4.035000	0.006348
4.050000	0.003693
4.065000	0.002380
4.080000	0.002472
4.095000	0.002472
4.110000	0.002258
4.125000	0.002075
4.140000	0.003784
4.155000	0.001923
4.170000	0.002716
4.185000	0.002625
4.200000	0.002930
4.215000	0.002472
4.230000	0.002472
4.245000	0.003265
4.260000	0.003357
4.275000	0.003265
4.290000	0.003174
4.305000	0.003357
4.320000	0.004700
4.335000	0.003021
4.350000	0.002167
4.365000	0.001923
4.380000	0.002380
4.395000	0.002472
4.410000	0.003357
4.425000	0.002472
4.440000	0.002838
4.455000	0.002258
4.470000	0.002472
4.485000	0.002930
4.500000	0.005798
4.515000	0.059753
4.530000	0.104614
4.545000	0.210938
4.560000	0.259430
4.575000	0.281494
4.590000	0.299347
4.605000	0.250854
4.620000	0.165741
4.635000	0.034912
4.650000	0.009338
4.665000	0.038116
4.680000	0.048340
4.695000	0.026550
4.710000	0.028320
4.725000	0.022949
4.740000	0.003265
4.755000	0.003693
4.770000	0.065155
4.785000	0.073578
4.800000	0.036041
4.815000	0.067474
4.830000	0.710205
4.845000	0.630829
4.860000	0.581207
4.875000	0.578278
4.890000	0.611481
4.905000	0.583649
4.920000	0.223694
4.935000	0.061615
4.950000	0.067322
4.965000	0.048431
4.980000	0.025574
4.995000	0.012268
5.010000	0.011505
5.025000	0.010406
5.040000	0.051636
5.055000	0.084381
5.070000	0.019531
5.085000	0.034668
5.100000	0.038910
5.115000	0.024017
5.130000	0.016663
5.145000	0.018066
5.160000	0.007538
5.175000	0.006104
5.190000	0.003174
5.205000	0.002380
5.220000	0.002380
5.235000	0.001923
5.250000	0.002167
5.265000	0.002258
5.280000	0.002075
5.295000	0.001923
5.310000	0.002258
5.325000	0.249634
5.340000	0.327026
5.355000	0.006866
5.370000	0.005554
5.385000	0.005798
5.400000	0.003906
5.415000	0.003265
5.430000	0.003021
5.445000	0.006622
5.460000	0.002258
5.475000	0.002258
5.490000	0.002472
5.505000	0.095184
5.520000	0.411804
5.535000	0.064056
5.550000	0.008636
5.565000	0.006470
5.580000	0.005341
5.595000	0.003906
5.610000	0.003998
5.625000	0.002716
5.640000	0.003265
5.655000	0.003021
5.670000	0.498352
5.685000	0.759552
5.700000	0.017670
5.715000	0.011169
5.730000	0.010498
5.745000	0.005798
5.760000	0.004791
5.775000	0.003906
5.790000	0.003174
5.805000	0.003021
5.820000	0.002930
5.835000	0.002625
5.850000	0.849945
5.865000	0.528564
5.880000	0.025787
5.895000	0.010406
5.910000	0.008972
5.925000	0.008087
5.940000	0.005463
5.955000	0.004242
5.970000	0.003784
5.985000	0.003540
6.000000	0.003021
6.015000	0.002472
6.030000	0.002075
6.045000	0.001923
6.060000	0.002167
6.075000	0.001831
6.090000	0.003784
6.105000	0.001831
6.120000	0.001923
6.135000	0.001923
6.150000	0.001923
6.165000	0.001923
6.180000	0.001709
6.195000	0.000000
6.210000	0.000000
6.225000	0.000000
6.240000	0.000000
6.255000	0.000000
6.270000	0.000000
6.285000	0.000000
6.300000	0.000000
6.315000	0.000000
